image_id,image_path,model,raw_quality_score,tta_mean,tta_std
p02_s19,data/raw/p02_s19.png,resnet50,87.57147789001465,86.01816296577454,1.9074066924035284
p02_s23,data/raw/p02_s23.png,resnet50,69.21187043190002,72.50632524490356,2.367029632989962
p02_s27,data/raw/p02_s27.png,resnet50,83.1190288066864,83.51414799690247,0.9681386647463487
p03_s06,data/raw/p03_s06.png,resnet50,93.01062822341919,92.2969663143158,1.5349643023556891
p04_s03,data/raw/p04_s03.png,resnet50,85.99599003791809,86.62128686904907,6.412797978777024
p04_s04,data/raw/p04_s04.png,resnet50,79.45111989974976,80.17185688018799,1.0656715056848052
p04_s07,data/raw/p04_s07.png,resnet50,77.72953510284424,81.43542170524597,5.175079564985818
p04_s08,data/raw/p04_s08.png,resnet50,84.56327319145203,82.38957524299622,3.747061109246881
p04_s19,data/raw/p04_s19.png,resnet50,84.64623093605042,82.0700192451477,2.3484042404503533
p04_s29,data/raw/p04_s29.png,resnet50,74.1854727268219,73.67648005485535,1.8747773036131055
p05_s02,data/raw/p05_s02.png,resnet50,85.31920313835144,87.95404195785522,5.926199337718065
p05_s03,data/raw/p05_s03.png,resnet50,62.18843460083008,62.72090673446655,0.9514103990834383
p05_s20,data/raw/p05_s20.png,resnet50,69.54427361488342,71.78843259811401,2.697934723510023
p05_s23,data/raw/p05_s23.png,resnet50,92.56359934806824,92.92625546455383,1.4091027506717055
p06_s11,data/raw/p06_s11.png,resnet50,87.95998692512512,88.37040662765503,1.7718999065787697
p06_s12,data/raw/p06_s12.png,resnet50,84.79687571525574,85.13582825660706,1.1921542698760872
p06_s14,data/raw/p06_s14.png,resnet50,71.51067852973938,70.06064295768738,1.596791085347981
p06_s22,data/raw/p06_s22.png,resnet50,92.34210848808289,91.84725522994995,3.115357281569027
p07_s15,data/raw/p07_s15.png,resnet50,85.6493353843689,84.2194414138794,5.132129109512462
p07_s24,data/raw/p07_s24.png,resnet50,77.5709331035614,81.06387615203857,9.517724392947528
p08_s00,data/raw/p08_s00.png,resnet50,63.975948095321655,64.51920628547668,0.5741355335423297
p08_s02,data/raw/p08_s02.png,resnet50,95.05688548088074,93.73419284820557,0.9286091665057394
p08_s05,data/raw/p08_s05.png,resnet50,87.90101408958435,87.83092379570007,3.1836624146342163
p08_s14,data/raw/p08_s14.png,resnet50,72.47880101203918,73.20942282676697,5.012882452012693
p08_s15,data/raw/p08_s15.png,resnet50,84.76504683494568,84.71367239952087,1.2989707083865505
p08_s21,data/raw/p08_s21.png,resnet50,99.44876432418823,93.85921716690063,10.437496574010082
p09_s01,data/raw/p09_s01.png,resnet50,91.68781638145447,90.63575029373169,0.6899649307520991
p09_s02,data/raw/p09_s02.png,resnet50,85.17593741416931,84.9750304222107,2.725114544109673
p09_s03,data/raw/p09_s03.png,resnet50,69.96418237686157,70.09182929992676,1.7383162682303908
p09_s09,data/raw/p09_s09.png,resnet50,77.03438401222229,74.54661726951599,5.2723046542248895
p09_s13,data/raw/p09_s13.png,resnet50,84.57546830177307,84.83771562576294,0.9157989459846044
p09_s14,data/raw/p09_s14.png,resnet50,80.41576743125916,80.96822619438171,0.9338849364963405
p09_s19,data/raw/p09_s19.png,resnet50,87.78415322303772,86.71328067779541,2.6977042785518264
p09_s20,data/raw/p09_s20.png,resnet50,68.25375556945801,69.55454111099243,2.0858590512279
p09_s26,data/raw/p09_s26.png,resnet50,78.19057703018188,76.08456492424011,3.3546997176358757
p09_s28,data/raw/p09_s28.png,resnet50,87.2165322303772,85.16230940818787,2.1833694044555445
p09_s29,data/raw/p09_s29.png,resnet50,62.49799728393555,60.983532667160034,1.8990352077762114
p6_seed20,data/raw/p6_seed20.jpg,resnet50,82.11647272109985,81.04650974273682,2.9748927112606
p6_seed24,data/raw/p6_seed24.jpg,resnet50,77.78524160385132,78.24178695678711,1.468858540925177
p7_seed1,data/raw/p7_seed1.jpg,resnet50,78.86201739311218,79.28359746932983,0.7806531196510911
p7_seed12,data/raw/p7_seed12.jpg,resnet50,87.60108351707458,86.54645323753357,4.679754501482593
p7_seed18,data/raw/p7_seed18.jpg,resnet50,80.66691756248474,79.79009747505188,1.7748217653297402
p7_seed19,data/raw/p7_seed19.jpg,resnet50,74.23930764198303,70.89795231819153,3.2548098854267686
p7_seed5,data/raw/p7_seed5.jpg,resnet50,85.82691550254822,86.58164024353027,1.2620844217263858
